# Catalog from Duputel et al. (GRL, 2019, doi: 10.1029/2018GL080895)
# Origin time             Lat(deg)     Lon(deg)    Dep(km)
2015-04-28 10:24:30.915  -21.245093    55.715946   -0.422
2015-04-28 10:51:34.759  -21.245186    55.715812   -0.430
2015-04-28 10:53:38.808  -21.241260    55.715047   -0.403
2015-04-28 11:16:03.972  -21.245168    55.715824   -0.435
2015-04-28 11:35:12.012  -21.244596    55.717371   -0.327
2015-04-28 11:40:09.145  -21.245367    55.712569   -0.324
2015-04-28 11:44:22.285  -21.241494    55.716406   -0.320
2015-04-28 11:45:26.403  -21.245170    55.712834   -0.269
2015-04-28 12:00:13.795  -21.245109    55.712447   -0.316
2015-04-28 12:02:46.359  -21.241205    55.713631   -0.346
2015-04-28 12:05:12.498  -21.245190    55.712105   -0.320
2015-04-28 12:16:28.085  -21.245182    55.715926   -0.397
2015-04-28 12:20:56.494  -21.241416    55.714278   -0.360
2015-04-28 12:21:51.406  -21.241174    55.713623   -0.318
2015-04-28 12:22:11.280  -21.245180    55.715808   -0.394
2015-04-28 12:29:06.739  -21.241610    55.714738   -0.524
2015-04-28 12:32:33.633  -21.241162    55.713603   -0.330
2015-04-28 12:38:08.644  -21.241791    55.716956   -0.329
2015-04-28 12:38:09.424  -21.241711    55.716947   -0.226
2015-04-28 12:48:38.855  -21.242957    55.717167   -0.531
2015-04-28 13:19:36.613  -21.244012    55.717395   -0.447
2015-04-28 13:37:39.410  -21.241182    55.713635   -0.370
2015-04-28 13:53:35.539  -21.241844    55.715812   -0.531
2015-04-28 13:59:40.256  -21.243028    55.717049   -0.502
2015-04-28 14:03:53.797  -21.243758    55.717562   -0.617
2015-04-28 14:07:53.615  -21.241305    55.714014   -0.326
2015-04-28 14:20:09.762  -21.241726    55.715767   -0.471
2015-04-28 14:30:05.592  -21.241201    55.713643   -0.338
2015-04-28 14:30:32.754  -21.244961    55.718205   -0.431
2015-04-28 14:35:29.501  -21.241628    55.715987   -0.435
2015-04-28 14:42:00.583  -21.241162    55.713428   -0.337
2015-04-28 14:44:07.562  -21.241467    55.713704   -0.392
2015-04-28 14:45:43.173  -21.241408    55.713753   -0.278
2015-04-28 14:54:42.564  -21.244873    55.715161   -0.380
2015-04-28 14:58:49.033  -21.241241    55.714103   -0.332
2015-04-28 14:59:20.338  -21.241687    55.715796   -0.503
2015-04-28 15:12:02.683  -21.241162    55.713570   -0.349
2015-04-28 15:13:08.087  -21.241168    55.713578   -0.370
2015-04-28 15:15:17.609  -21.241331    55.713920   -0.359
2015-04-28 15:16:39.324  -21.241331    55.714437   -0.329
2015-04-28 15:20:41.982  -21.242106    55.716667   -0.504
2015-04-28 15:27:02.480  -21.243060    55.717318   -0.563
2015-04-28 15:35:57.833  -21.241331    55.714754   -0.375
2015-04-28 15:39:39.463  -21.245172    55.715804   -0.425
2015-04-28 15:43:16.576  -21.245241    55.715792   -0.418
2015-04-28 15:43:22.812  -21.241148    55.713615   -0.315
2015-04-28 15:45:59.340  -21.244135    55.717411   -0.245
2015-04-28 15:51:56.202  -21.241052    55.713818   -0.294
2015-04-28 15:59:45.598  -21.241355    55.714355   -0.356
2015-04-28 16:00:53.861  -21.241343    55.713652   -0.388
2015-04-28 16:04:48.367  -21.241115    55.713489   -0.347
2015-04-28 16:05:01.937  -21.241176    55.713485   -0.352
2015-04-28 16:07:57.301  -21.243009    55.716996   -0.545
2015-04-28 16:19:06.847  -21.241296    55.714176   -0.363
2015-04-28 16:24:46.022  -21.245064    55.715263   -0.427
2015-04-28 16:42:01.118  -21.241333    55.713639   -0.388
2015-04-28 16:42:55.517  -21.241152    55.713509   -0.352
2015-04-28 16:48:57.930  -21.241341    55.714209   -0.393
2015-04-28 16:55:45.260  -21.241376    55.714945   -0.460
2015-04-28 17:02:35.948  -21.241420    55.714099   -0.342
2015-04-28 17:04:35.793  -21.240363    55.711377   -0.500
2015-04-28 17:09:09.355  -21.245101    55.712939   -0.280
2015-04-28 17:13:15.411  -21.245070    55.712317   -0.306
2015-04-28 17:30:41.217  -21.245038    55.715784   -0.458
2015-04-28 17:33:00.484  -21.241337    55.713936   -0.360
2015-04-28 17:42:01.280  -21.241321    55.714237   -0.360
2015-04-28 17:51:05.999  -21.241443    55.714575   -0.301
2015-04-28 18:01:53.232  -21.245125    55.712996   -0.262
2015-04-28 18:02:39.364  -21.241193    55.713627   -0.339
2015-04-28 18:04:06.776  -21.241378    55.714205   -0.366
2015-04-28 18:04:57.493  -21.241207    55.713688   -0.330
2015-04-28 18:05:29.573  -21.241217    55.713708   -0.298
2015-04-28 18:07:39.255  -21.245231    55.712638   -0.321
2015-04-28 18:09:47.468  -21.241123    55.713538   -0.332
2015-04-28 18:11:40.023  -21.242428    55.717354   -0.382
2015-04-28 18:13:01.031  -21.241160    55.713546   -0.344
2015-04-28 18:16:39.261  -21.241290    55.714115   -0.368
2015-04-28 18:21:52.005  -21.241292    55.713696   -0.304
2015-04-28 18:26:16.073  -21.241341    55.713652   -0.387
2015-04-28 18:27:43.076  -21.241152    55.713501   -0.330
2015-04-28 18:34:55.910  -21.241292    55.714872   -0.346
2015-04-28 18:36:02.921  -21.241252    55.713700   -0.330
2015-04-28 18:40:19.893  -21.245160    55.715828   -0.438
2015-04-28 18:41:57.004  -21.241988    55.712492   -0.388
2015-04-28 18:45:31.671  -21.245176    55.715820   -0.436
2015-04-28 18:46:20.984  -21.245085    55.715955   -0.391
2015-04-28 18:46:29.868  -21.241325    55.713460   -0.355
2015-04-28 18:47:07.880  -21.245190    55.715763   -0.408
2015-04-28 18:51:17.248  -21.241184    55.713607   -0.308
2015-04-28 18:57:33.047  -21.241256    55.713354   -0.333
2015-04-28 19:00:43.385  -21.243837    55.712065   -0.581
2015-04-28 19:02:15.336  -21.241862    55.716097   -0.521
2015-04-28 19:04:48.181  -21.241176    55.713611   -0.338
2015-04-28 19:05:00.354  -21.241162    55.713562   -0.351
2015-04-28 19:11:43.621  -21.241187    55.713607   -0.294
2015-04-28 19:13:35.365  -21.241168    55.713611   -0.333
2015-04-28 19:15:58.326  -21.241538    55.716414   -0.354
2015-04-28 19:17:37.973  -21.241339    55.714811   -0.454
2015-04-28 19:19:41.667  -21.242206    55.717037   -0.551
2015-04-28 19:21:03.213  -21.241237    55.714242   -0.354
2015-04-28 19:22:05.582  -21.241191    55.714168   -0.343
2015-04-28 19:26:24.997  -21.241270    55.713407   -0.310
2015-04-28 19:26:31.175  -21.241125    55.713481   -0.333
2015-04-28 19:29:40.736  -21.241398    55.714172   -0.382
2015-04-28 19:30:45.409  -21.241158    55.713513   -0.338
2015-04-28 19:36:31.352  -21.241250    55.714099   -0.385
2015-04-28 19:38:02.581  -21.241184    55.713643   -0.324
2015-04-28 19:39:37.797  -21.241337    55.713619   -0.382
2015-04-28 19:40:28.453  -21.241349    55.713680   -0.399
2015-04-28 19:42:17.685  -21.243070    55.717159   -0.534
2015-04-28 19:43:44.271  -21.242389    55.717452   -0.368
2015-04-28 19:47:35.882  -21.245593    55.715869   -0.396
2015-04-28 19:47:56.526  -21.241280    55.713692   -0.329
2015-04-28 19:51:53.273  -21.241256    55.714217   -0.368
2015-04-28 19:55:22.393  -21.241341    55.714144   -0.359
2015-04-28 19:57:45.620  -21.241331    55.714701   -0.376
2015-04-28 19:59:13.405  -21.241457    55.714758   -0.413
2015-04-28 19:59:17.897  -21.241618    55.714473   -0.451
2015-04-28 20:00:14.517  -21.241187    55.714054   -0.320
2015-04-28 20:01:05.532  -21.241276    55.713472   -0.330
2015-04-28 20:01:29.769  -21.241439    55.715198   -0.424
2015-04-28 20:02:21.841  -21.241496    55.714591   -0.327
2015-04-28 20:02:52.663  -21.241042    55.713143   -0.292
2015-04-28 20:02:54.443  -21.241329    55.713847   -0.378
2015-04-28 20:04:25.818  -21.241302    55.713875   -0.304
2015-04-28 20:04:39.233  -21.241221    55.714274   -0.349
2015-04-28 20:05:24.469  -21.241260    55.714941   -0.403
2015-04-28 20:07:46.820  -21.241443    55.715275   -0.424
2015-04-28 20:08:47.131  -21.241418    55.715072   -0.432
2015-04-28 20:10:08.668  -21.241276    55.713944   -0.350
2015-04-28 20:11:59.386  -21.241213    55.713928   -0.307
2015-04-28 20:13:41.486  -21.241715    55.715759   -0.520
2015-04-28 20:13:53.109  -21.241425    55.714486   -0.382
2015-04-28 20:14:15.401  -21.241229    55.714547   -0.376
2015-04-28 20:14:44.160  -21.241201    55.713647   -0.325
2015-04-28 20:15:48.600  -21.241146    55.713595   -0.254
2015-04-28 20:16:09.093  -21.241673    55.716447   -0.320
2015-04-28 20:17:52.379  -21.241355    55.713436   -0.372
2015-04-28 20:19:40.211  -21.239559    55.711255   -0.839
2015-04-28 20:27:30.075  -21.241266    55.713509   -0.308
2015-04-28 20:29:38.051  -21.241384    55.713717   -0.392
2015-04-28 20:31:44.147  -21.241490    55.714921   -0.462
2015-04-28 20:35:12.351  -21.241237    55.713745   -0.325
2015-04-28 20:39:24.458  -21.242008    55.712667   -0.358
2015-04-28 20:39:48.866  -21.241703    55.715771   -0.485
2015-04-28 20:40:02.610  -21.241756    55.715845   -0.507
2015-04-28 21:08:51.067  -21.241150    55.714233   -0.339
2015-04-28 21:11:03.088  -21.241248    55.713790   -0.307
2015-04-28 21:12:38.072  -21.241209    55.714648   -0.263
2015-04-28 21:17:20.598  -21.242169    55.717212   -0.345
2015-04-28 21:19:09.430  -21.241327    55.713733   -0.330
2015-04-28 21:19:16.922  -21.241337    55.714925   -0.416
2015-04-28 21:20:08.629  -21.241783    55.712585   -0.542
2015-04-28 21:20:43.205  -21.241829    55.715873   -0.534
2015-04-28 21:20:52.542  -21.240859    55.711279   -0.768
2015-04-28 21:28:51.246  -21.241079    55.713322   -0.287
2015-04-28 21:36:00.930  -21.241418    55.713570   -0.385
2015-04-28 21:42:17.128  -21.241207    55.713721   -0.291
2015-04-28 21:43:43.168  -21.242340    55.716895   -0.577
2015-04-28 21:44:46.757  -21.241121    55.713131   -0.325
2015-04-28 21:47:31.792  -21.243286    55.717598   -0.495
2015-04-28 21:54:45.017  -21.241075    55.713879   -0.274
2015-04-28 22:01:38.568  -21.241154    55.715466   -0.411
2015-04-28 22:07:16.708  -21.241241    55.713944   -0.405
2015-04-28 22:08:14.925  -21.242004    55.716337   -0.463
2015-04-28 22:16:09.999  -21.244090    55.717562   -0.433
2015-04-28 22:19:25.913  -21.241298    55.713888   -0.360
2015-04-28 22:20:27.546  -21.241644    55.714380   -0.403
2015-04-28 22:23:04.226  -21.245107    55.712179   -0.320
2015-04-28 22:23:44.501  -21.241148    55.713843   -0.288
2015-04-28 22:26:49.902  -21.241284    55.713765   -0.382
2015-04-28 22:29:18.089  -21.241241    55.713814   -0.321
2015-04-28 22:40:07.858  -21.244881    55.715190   -0.423
2015-04-28 22:46:58.520  -21.241085    55.713826   -0.312
2015-04-28 22:50:42.718  -21.240948    55.713696   -0.172
2015-04-28 22:52:59.403  -21.241176    55.713546   -0.294
2015-04-28 23:05:43.512  -21.244222    55.717249   -0.418
2015-04-28 23:08:38.570  -21.241213    55.713721   -0.314
2015-04-28 23:09:56.396  -21.241081    55.713204   -0.307
2015-04-28 23:14:37.691  -21.245223    55.716305   -0.377
2015-04-28 23:15:29.113  -21.241213    55.713745   -0.314
2015-04-28 23:18:02.858  -21.241166    55.713615   -0.299
2015-04-28 23:24:47.841  -21.245060    55.713078   -0.287
2015-04-28 23:42:56.473  -21.241370    55.714136   -0.375
2015-04-28 23:53:26.285  -21.242257    55.716736   -0.473
2015-04-29 00:02:38.666  -21.245184    55.713037   -0.292
2015-04-29 00:05:53.846  -21.244910    55.718180   -0.424
2015-04-29 00:06:53.741  -21.245150    55.714815   -0.458
2015-04-29 00:10:59.484  -21.241329    55.714868   -0.278
2015-04-29 00:12:13.118  -21.245038    55.712887   -0.337
2015-04-29 00:19:00.235  -21.241026    55.713765   -0.273
2015-04-29 00:20:12.957  -21.241974    55.716207   -0.461
2015-04-29 00:20:28.934  -21.241998    55.717126   -0.386
2015-04-29 00:27:56.957  -21.241243    55.714079   -0.299
2015-04-29 00:44:58.645  -21.241423    55.714624   -0.278
2015-04-29 00:49:08.531  -21.245241    55.712789   -0.332
2015-04-29 00:49:45.296  -21.244969    55.715165   -0.428
2015-04-29 00:54:51.570  -21.242586    55.716585   -0.633
2015-04-29 00:55:26.725  -21.245559    55.716492   -1.052
2015-04-29 01:04:15.159  -21.245170    55.715853   -0.377
2015-04-29 01:05:56.432  -21.244476    55.716992   -0.406
2015-04-29 01:10:32.424  -21.241791    55.714852   -0.512
2015-04-29 01:12:12.229  -21.245201    55.712655   -0.344
2015-04-29 01:28:03.191  -21.241976    55.716329   -0.511
2015-04-29 01:44:43.286  -21.245066    55.712288   -0.300
2015-04-29 01:52:52.714  -21.244893    55.715214   -0.368
2015-04-29 01:57:45.542  -21.245054    55.712427   -0.333
2015-04-29 01:58:22.755  -21.241193    55.713664   -0.313
2015-04-29 02:06:14.532  -21.242188    55.712805   -0.319
2015-04-29 02:14:02.687  -21.245512    55.712923   -0.315
2015-04-29 02:24:01.214  -21.245190    55.715898   -0.450
2015-04-29 02:35:30.396  -21.245064    55.715365   -0.292
2015-04-29 02:41:08.062  -21.241182    55.713485   -0.318
2015-04-29 02:44:14.360  -21.241406    55.712939   -0.347
2015-04-29 02:45:22.238  -21.240639    55.711707   -0.510
2015-04-29 02:50:45.970  -21.239358    55.711755   -0.889
2015-04-29 02:50:57.576  -21.239132    55.711601   -0.846
2015-04-29 02:52:17.185  -21.240574    55.711825   -0.506
2015-04-29 03:00:06.995  -21.242043    55.712622   -0.328
2015-04-29 03:01:57.450  -21.244708    55.717501   -0.400
2015-04-29 03:06:19.945  -21.244859    55.711816   -0.228
2015-04-29 03:16:42.388  -21.245052    55.712354   -0.323
2015-04-29 03:48:45.749  -21.241030    55.713859   -0.248
2015-04-29 04:18:54.914  -21.241410    55.715088   -0.434
2015-04-29 04:21:27.967  -21.241618    55.713786   -0.320
2015-04-29 04:26:15.459  -21.241437    55.714722   -0.265
2015-04-29 04:27:19.932  -21.240552    55.711800   -0.516
2015-04-29 05:36:40.700  -21.241772    55.714319   -0.350
2015-04-29 05:47:12.062  -21.241286    55.713078   -0.328
2015-04-29 06:01:43.165  -21.240415    55.711698   -0.407
2015-04-29 06:14:29.941  -21.242377    55.717143   -0.461
2015-04-29 06:26:46.120  -21.240623    55.711898   -0.526
2015-04-29 06:27:53.564  -21.240371    55.711369   -0.460
2015-04-29 06:30:53.549  -21.245406    55.712724   -0.329
2015-04-29 06:39:48.168  -21.245282    55.715906   -0.332
2015-04-29 06:45:33.104  -21.243237    55.717350   -0.561
2015-04-29 06:47:01.956  -21.244291    55.717525   -0.388
2015-04-29 06:50:12.650  -21.245239    55.715759   -0.417
2015-04-29 06:51:24.153  -21.245085    55.712492   -0.321
2015-04-29 06:56:45.360  -21.241998    55.717004   -0.414
2015-04-29 07:16:30.989  -21.241764    55.714372   -0.436
2015-04-29 07:27:06.051  -21.242208    55.716178   -0.454
2015-04-29 07:27:11.320  -21.241565    55.714262   -0.321
2015-04-29 07:42:09.140  -21.241225    55.713643   -0.323
2015-04-29 07:46:19.879  -21.245213    55.712687   -0.291
2015-04-29 07:48:04.872  -21.245091    55.712797   -0.256
2015-04-29 08:06:24.746  -21.241463    55.712915   -0.352
2015-04-29 08:23:38.973  -21.241396    55.713676   -0.432
2015-04-29 08:30:38.536  -21.241685    55.714473   -0.403
2015-04-29 08:32:18.039  -21.241701    55.714062   -0.379
2015-04-29 09:03:36.850  -21.241278    55.714229   -0.369
2015-04-29 09:06:13.940  -21.241425    55.713615   -0.427
2015-04-29 09:26:54.763  -21.241187    55.713468   -0.326
2015-04-29 09:31:24.134  -21.241760    55.715881   -0.480
2015-04-29 09:35:00.347  -21.240853    55.711422   -0.774
2015-04-29 09:35:54.904  -21.241848    55.716398   -0.524
2015-04-29 10:00:49.774  -21.241815    55.715971   -0.425
2015-04-29 10:11:48.631  -21.242006    55.717135   -0.364
2015-04-29 10:20:09.073  -21.241250    55.714925   -0.287
2015-04-29 10:36:03.598  -21.243225    55.717387   -0.543
2015-04-29 10:36:23.607  -21.240851    55.711316   -0.808
2015-04-29 10:41:12.426  -21.241225    55.713623   -0.342
2015-04-29 10:41:19.642  -21.241591    55.714530   -0.392
2015-04-29 10:45:57.375  -21.245156    55.712581   -0.349
2015-04-29 10:46:12.237  -21.238472    55.710392   -0.737
2015-04-29 10:56:17.864  -21.245158    55.715816   -0.442
2015-04-29 11:12:26.888  -21.241231    55.713444   -0.328
2015-04-29 11:17:24.186  -21.241522    55.713786   -0.474
2015-04-29 11:45:25.886  -21.244659    55.717489   -0.360
2015-04-29 11:50:45.995  -21.242029    55.712594   -0.377
2015-04-29 12:09:32.845  -21.245119    55.712858   -0.264
2015-04-29 12:09:44.575  -21.245365    55.712569   -0.326
2015-04-29 12:14:41.591  -21.245235    55.712862   -0.245
2015-04-29 12:16:37.261  -21.245144    55.712870   -0.284
2015-04-29 12:16:47.374  -21.245186    55.712887   -0.261
2015-04-29 12:24:45.667  -21.240432    55.710750   -0.469
2015-04-29 12:47:23.270  -21.241821    55.713985   -2.947
2015-04-29 13:21:44.249  -21.242013    55.712565   -0.351
2015-04-29 13:34:23.728  -21.245650    55.713204   -0.434
2015-04-29 13:57:01.869  -21.241402    55.713529   -0.302
2015-04-29 14:14:42.108  -21.241180    55.713456   -0.302
2015-04-29 14:17:47.201  -21.241215    55.713717   -0.326
2015-04-29 14:59:56.314  -21.245113    55.713013   -0.273
2015-04-29 15:35:01.590  -21.240462    55.711348   -0.520
2015-04-29 17:09:17.283  -21.242037    55.712614   -0.373
2015-04-29 17:12:25.707  -21.241307    55.713261   -0.556
2015-04-29 17:41:17.695  -21.241211    55.713692   -0.360
2015-04-29 17:41:28.482  -21.241164    55.713973   -0.255
2015-04-29 18:04:00.495  -21.241766    55.714392   -0.418
2015-04-29 18:10:04.830  -21.245243    55.716219   -0.366
2015-04-29 19:21:47.531  -21.241933    55.712122   -0.429
2015-04-29 22:28:46.518  -21.241736    55.712630   -0.520
2015-04-30 08:34:46.995  -21.242010    55.712626   -0.373
2015-04-30 13:31:12.972  -21.244696    55.717375   -0.366
2015-04-30 16:40:37.453  -21.235439    55.707076   -2.445
2015-05-01 02:46:36.214  -21.241966    55.712492   -0.375
2015-05-01 04:12:02.791  -21.240977    55.711304   -2.763
2015-05-01 04:43:24.679  -21.241673    55.712533   -0.573
2015-05-01 12:58:45.737  -21.235929    55.706897   -2.434
2015-05-01 15:33:22.865  -21.241709    55.712492   -0.542
2015-05-01 15:42:25.428  -21.242013    55.712565   -0.372
2015-05-01 15:53:57.733  -21.239345    55.711584   -0.738
2015-05-01 18:37:27.737  -21.235958    55.705831   -2.492
2015-05-01 18:49:28.548  -21.236082    55.706925   -2.413
2015-05-01 19:50:29.453  -21.236316    55.706258   -2.386
2015-05-01 21:00:17.773  -21.236289    55.706307   -2.391
2015-05-01 22:15:40.396  -21.240869    55.705168   -1.425
2015-05-02 11:05:40.841  -21.240426    55.710624   -0.465
2015-05-02 14:12:05.996  -21.236184    55.706730   -2.392
2015-05-02 16:49:00.311  -21.236104    55.705623   -2.444
2015-05-02 18:17:58.496  -21.240527    55.710246   -1.151
2015-05-02 18:44:05.240  -21.240584    55.709839   -1.257
2015-05-02 18:49:41.149  -21.240920    55.710205   -0.490
2015-05-02 18:58:07.721  -21.240771    55.705330   -1.336
2015-05-02 19:07:32.932  -21.240755    55.709806   -1.262
2015-05-02 19:10:40.309  -21.240745    55.709802   -1.261
2015-05-02 19:13:03.908  -21.240782    55.709839   -1.273
2015-05-02 19:14:31.871  -21.240745    55.709798   -1.261
2015-05-02 19:15:23.017  -21.240843    55.709880   -1.267
2015-05-02 19:21:16.144  -21.240741    55.709798   -1.259
2015-05-02 19:21:55.046  -21.240802    55.709900   -1.208
2015-05-02 19:24:17.527  -21.240765    55.709827   -1.263
2015-05-02 19:27:56.432  -21.240767    55.709806   -1.262
2015-05-02 19:30:12.078  -21.240843    55.709949   -1.216
2015-05-02 19:30:59.433  -21.240826    55.709896   -1.212
2015-05-02 19:32:58.640  -21.240845    55.710002   -1.178
2015-05-02 19:38:39.779  -21.240887    55.709920   -1.211
2015-05-02 19:41:14.910  -21.240847    55.710002   -1.185
2015-05-02 19:57:59.690  -21.239933    55.711287   -0.383
2015-05-02 20:06:40.745  -21.241351    55.710421   -0.597
2015-05-02 20:14:20.849  -21.240855    55.711296   -0.749
2015-05-02 20:16:09.735  -21.240393    55.710697   -0.449
2015-05-02 20:19:56.083  -21.239419    55.711515   -0.755
2015-05-02 20:20:46.386  -21.239038    55.711068   -0.760
2015-05-02 20:23:42.270  -21.239699    55.710974   -0.407
2015-05-02 20:31:17.612  -21.240405    55.710775   -0.454
2015-05-02 20:42:03.301  -21.240879    55.709892   -1.276
2015-05-02 20:44:21.391  -21.240377    55.711377   -0.459
2015-05-02 20:48:11.779  -21.240904    55.711377   -0.804
2015-05-02 20:49:33.083  -21.240363    55.710616   -0.473
2015-05-02 20:51:20.740  -21.240987    55.709985   -1.226
2015-05-02 20:59:45.755  -21.239665    55.710933   -0.363
2015-05-02 21:00:40.471  -21.240186    55.710767   -0.382
2015-05-02 21:03:30.302  -21.238558    55.710482   -0.738
2015-05-02 21:09:21.440  -21.240430    55.710701   -0.477
2015-05-02 21:09:31.131  -21.238896    55.710470   -0.720
2015-05-02 21:11:01.540  -21.240295    55.710661   -0.460
2015-05-02 21:14:29.438  -21.239060    55.711003   -0.709
2015-05-02 21:22:45.890  -21.245492    55.716903   -1.048
2015-05-02 21:46:18.400  -21.241325    55.711344   -0.823
2015-05-02 21:59:45.827  -21.240399    55.711601   -0.430
2015-05-02 22:13:14.471  -21.238694    55.710734   -0.761
2015-05-02 22:22:45.296  -21.240792    55.711629   -0.629
2015-05-02 22:38:07.811  -21.240249    55.710791   -0.443
2015-05-02 22:43:49.446  -21.240462    55.710718   -0.477
2015-05-02 22:56:49.653  -21.238615    55.710685   -0.725
2015-05-02 23:48:44.345  -21.240617    55.710767   -0.583
2015-05-05 00:44:15.483  -21.239258    55.711711   -0.755
2015-05-05 01:11:50.621  -21.240255    55.710840   -0.471
2015-05-05 01:37:02.973  -21.239205    55.711666   -0.752
2015-05-05 02:19:27.619  -21.240324    55.711308   -0.463
2015-05-05 03:08:29.138  -21.240354    55.711279   -0.453
2015-05-05 03:18:33.403  -21.240594    55.711556   -0.538
2015-05-05 04:21:02.087  -21.240373    55.711308   -0.536
2015-05-05 05:08:10.337  -21.245416    55.716589   -1.056
2015-05-05 08:51:34.529  -21.241522    55.712435   -2.713
2015-05-05 08:52:52.966  -21.241502    55.712309   -2.730
2015-05-05 09:05:08.215  -21.240643    55.711967   -0.505
2015-05-05 09:42:20.069  -21.241439    55.712394   -2.704
2015-05-05 09:49:18.764  -21.241423    55.712549   -2.702
2015-05-05 10:19:41.551  -21.240621    55.711894   -0.511
2015-05-05 11:12:19.665  -21.240599    55.712069   -0.559
2015-05-05 11:46:11.755  -21.240786    55.711202   -2.878
2015-05-05 12:35:49.028  -21.241414    55.712297   -2.679
2015-05-05 15:07:21.916  -21.240582    55.711865   -0.514
2015-05-05 15:10:02.643  -21.240849    55.711153   -2.807
2015-05-05 15:20:51.575  -21.240802    55.711125   -2.808
2015-05-05 15:22:06.464  -21.240491    55.710661   -0.454
2015-05-05 15:29:26.083  -21.240820    55.711194   -2.807
2015-05-05 15:32:11.319  -21.240786    55.711092   -2.803
2015-05-05 15:34:14.460  -21.240780    55.711125   -2.798
2015-05-05 15:39:56.087  -21.240761    55.711060   -2.803
2015-05-05 15:47:01.926  -21.240780    55.711084   -2.800
2015-05-05 15:48:46.703  -21.240841    55.711125   -2.810
2015-05-05 15:55:53.024  -21.240778    55.711088   -2.803
2015-05-05 15:55:59.665  -21.240725    55.711064   -2.795
2015-05-05 15:56:42.723  -21.240751    55.711031   -2.800
2015-05-05 16:00:27.083  -21.240719    55.711076   -2.794
2015-05-05 16:04:23.399  -21.240767    55.711064   -2.788
2015-05-05 16:04:58.781  -21.240749    55.711047   -2.802
2015-05-05 16:05:40.913  -21.240733    55.711011   -2.796
2015-05-05 16:16:13.217  -21.240664    55.710990   -2.799
2015-05-05 16:18:26.089  -21.240684    55.711039   -2.798
2015-05-05 16:26:48.876  -21.240641    55.710994   -2.790
2015-05-05 16:27:46.681  -21.240708    55.711076   -2.800
2015-05-05 16:28:59.925  -21.240786    55.711133   -2.808
2015-05-05 16:30:55.936  -21.240680    55.711035   -2.796
2015-05-05 16:33:42.903  -21.240731    55.711035   -2.800
2015-05-05 16:36:49.692  -21.240651    55.711011   -2.793
2015-05-05 16:40:54.296  -21.240662    55.710958   -2.790
2015-05-05 16:44:07.717  -21.240401    55.710913   -2.810
2015-05-05 16:46:52.436  -21.240564    55.710958   -2.790
2015-05-05 16:47:21.077  -21.240328    55.711471   -2.802
2015-05-05 16:51:35.997  -21.240613    55.710929   -2.772
2015-05-05 16:52:15.083  -21.240619    55.710913   -2.783
2015-05-05 16:54:38.942  -21.240613    55.710990   -2.796
2015-05-05 16:56:50.169  -21.240647    55.710921   -2.775
2015-05-05 16:57:28.628  -21.240601    55.710885   -2.778
2015-05-05 16:57:52.814  -21.240599    55.710986   -2.797
2015-05-05 17:04:06.415  -21.240664    55.710885   -2.771
2015-05-05 17:06:52.434  -21.240517    55.710913   -2.785
2015-05-05 17:09:32.432  -21.240562    55.710938   -2.790
2015-05-05 17:15:06.685  -21.240619    55.710921   -2.790
2015-05-05 17:22:43.111  -21.240548    55.711418   -0.461
2015-05-05 17:36:42.791  -21.240167    55.711243   -2.789
2015-05-05 17:39:54.847  -21.240436    55.710876   -2.790
2015-05-05 17:45:14.109  -21.240603    55.710840   -2.753
2015-05-05 17:46:40.821  -21.240497    55.710815   -2.753
2015-05-05 18:00:56.913  -21.240503    55.710767   -2.751
2015-05-05 18:41:44.441  -21.240584    55.710982   -2.798
2015-05-06 00:54:48.196  -21.240320    55.711296   -0.545
2015-05-06 00:54:59.170  -21.240090    55.711381   -0.546
2015-05-06 03:39:05.221  -21.240619    55.710767   -0.593
2015-05-06 08:10:17.181  -21.236153    55.706783   -2.406
2015-05-06 08:26:55.606  -21.241693    55.714331   -0.304
2015-05-06 11:56:49.836  -21.241886    55.714396   -0.372
2015-05-06 13:34:05.922  -21.245457    55.716610   -1.052
2015-05-06 15:35:46.591  -21.240409    55.712447   -0.608
2015-05-06 20:46:18.841  -21.240623    55.711910   -0.517
2015-05-06 21:41:16.153  -21.244969    55.716630   -1.047
2015-05-06 22:05:29.764  -21.245524    55.716695   -1.054
2015-05-07 00:28:22.426  -21.240662    55.711947   -0.499
2015-05-07 02:36:30.989  -21.240481    55.710750   -0.477
2015-05-07 03:55:29.179  -21.240625    55.710779   -0.580
2015-05-07 08:08:14.850  -21.240409    55.710726   -0.471
2015-05-07 13:21:57.249  -21.239052    55.710567   -0.758
2015-05-07 13:45:13.553  -21.240643    55.711869   -0.519
2015-05-07 14:44:48.940  -21.240397    55.711381   -0.463
2015-05-07 15:09:21.883  -21.240210    55.710856   -0.447
2015-05-07 16:48:45.932  -21.245540    55.716414   -1.043
2015-05-07 17:52:27.256  -21.240381    55.710689   -0.471
2015-05-07 18:43:57.669  -21.245418    55.716602   -1.056
2015-05-07 18:44:00.684  -21.245514    55.716536   -1.064
2015-05-07 19:10:52.847  -21.238623    55.710527   -0.737
2015-05-07 19:32:24.093  -21.240407    55.711511   -0.452
2015-05-07 20:19:44.440  -21.240771    55.712305   -0.636
2015-05-07 22:44:21.003  -21.240420    55.710722   -0.477
2015-05-07 23:49:07.251  -21.238981    55.710913   -0.709
2015-05-08 00:25:09.460  -21.239620    55.710819   -0.359
